lest1,l_std1,lest2,l_std2,lest3,l_std3,lest4,l_std4
0.10016,0.0097029,0.0098947,0.0028302,0.010892,0.0031072,0.0010498,0.00029601
0.10022,0.0099301,0.0099436,0.0029235,0.010771,0.0032234,0.0010488,0.00029262
0.099257,0.0092147,0.0098978,0.0029106,0.010859,0.0031182,0.0010382,0.00028577
0.10007,0.0098277,0.010083,0.00278,0.010985,0.0032766,0.0010477,0.00028703
0.099575,0.0096052,0.010064,0.0029321,0.010931,0.003224,0.0010477,0.00031227
0.099889,0.0096059,0.010046,0.0029077,0.010773,0.0032026,0.0010533,0.00031134
0.10017,0.0097292,0.0099229,0.0028337,0.010958,0.0031436,0.0010438,0.00029123
0.099762,0.0095326,0.010162,0.0028787,0.011054,0.0031917,0.0010608,0.00032467
0.10031,0.0096591,0.0099164,0.0028512,0.010956,0.003247,0.0010351,0.0002817
0.10004,0.0096831,0.010173,0.0028138,0.010917,0.0032868,0.0010427,0.00030494
0.10017,0.0093842,0.0099365,0.0028755,0.010713,0.0031628,0.0010521,0.00031439
0.10032,0.0093258,0.010035,0.0029488,0.01093,0.0032112,0.0010492,0.00032315
0.10025,0.0093619,0.01005,0.0028316,0.010991,0.0031609,0.0010473,0.00032453
0.1003,0.0095489,0.0099357,0.0028857,0.010919,0.0031433,0.0010331,0.00028108
0.10021,0.0093957,0.0099481,0.0028441,0.010971,0.0030582,0.001034,0.00028652
0.10019,0.0094692,0.0098792,0.00299,0.010998,0.0031606,0.0010349,0.00029787
0.10003,0.0098156,0.0099406,0.0028383,0.011028,0.0032721,0.0010349,0.00028663
0.09979,0.0094718,0.0099605,0.002938,0.010995,0.003108,0.0010273,0.00028686
0.10016,0.0095646,0.0099454,0.0028864,0.01079,0.0032347,0.0010423,0.00030979
0.10003,0.0094075,0.009984,0.0028223,0.010997,0.0031663,0.0010338,0.00029736
0.10021,0.0095982,0.0099174,0.0028578,0.011031,0.0032944,0.0010207,0.00028715
0.10028,0.009353,0.0099522,0.0030598,0.010785,0.0030731,0.0010253,0.00028212
0.099813,0.0095155,0.010017,0.0028847,0.010803,0.0032953,0.0010244,0.00028185
0.10008,0.0097103,0.0099991,0.0027979,0.010804,0.0031785,0.0010328,0.00029085
0.10008,0.009062,0.009971,0.0029509,0.010835,0.0031669,0.0010187,0.00027618
0.1002,0.0096507,0.01009,0.0029062,0.010997,0.0031452,0.0010009,0.00025083
0.10026,0.0094703,0.0099617,0.0028291,0.010796,0.0030803,0.0010177,0.00027059
0.099913,0.0098042,0.010031,0.0029324,0.010955,0.0032088,0.0010448,0.00031732
0.099916,0.0098345,0.010054,0.0029871,0.010949,0.0031717,0.0010186,0.00027716
0.099362,0.0095884,0.010045,0.0029354,0.010894,0.0031401,0.0010186,0.00029335
0.10071,0.0095688,0.010059,0.0029094,0.010846,0.0031466,0.0010474,0.00031715
0.10009,0.0097228,0.010039,0.0029411,0.010944,0.0030679,0.0010214,0.0002958
0.099335,0.0097492,0.010013,0.0028791,0.01097,0.0032233,0.0010344,0.00030388
0.099927,0.0097756,0.0098738,0.0029826,0.010891,0.0031219,0.0010083,0.00027443
0.10008,0.0098618,0.010167,0.0028437,0.010859,0.0031096,0.0010148,0.00029318
0.099841,0.0093373,0.0099667,0.002919,0.010944,0.0030898,0.0010278,0.00029572
0.099772,0.0093099,0.010148,0.00286,0.01086,0.0031387,0.0010185,0.00029675
0.10015,0.0093105,0.010055,0.0027913,0.011056,0.0030746,0.0010148,0.00029299
0.099897,0.0096227,0.0099529,0.0027856,0.010895,0.003128,0.0010286,0.000316
0.099191,0.0090216,0.0098524,0.0027738,0.010741,0.0030601,0.0010231,0.00030208
0.099274,0.0094433,0.010033,0.0028246,0.010839,0.0030735,0.00099816,0.00027059
0.099733,0.0098124,0.010033,0.0029181,0.010957,0.0030833,0.0010018,0.00026422
0.10012,0.0095603,0.010052,0.002874,0.010864,0.0031074,0.0010294,0.00032521
0.099338,0.0097486,0.010028,0.0027324,0.010858,0.0029856,0.00099816,0.00026429
0.099946,0.0094766,0.010063,0.002861,0.010707,0.0030577,0.0010119,0.00029284
0.10028,0.0096121,0.0099954,0.0028112,0.011008,0.0032574,0.0010028,0.0002759
0.099787,0.0092211,0.010082,0.002884,0.011024,0.0030797,0.0010009,0.0002744
0.10004,0.0093586,0.0099799,0.0028851,0.010868,0.0031427,0.0010027,0.00028678
0.10024,0.009459,0.0099387,0.002802,0.010891,0.003117,0.001011,0.00029516
0.10007,0.0095192,0.010069,0.0028847,0.010819,0.0031602,0.0010128,0.0002954
0.10016,0.0091025,0.010037,0.0028744,0.010986,0.003041,0.00099635,0.00027822
0.10058,0.0094544,0.01004,0.0029303,0.010799,0.0030312,0.00099818,0.00026951
0.09959,0.0099094,0.0098915,0.0028348,0.010955,0.0032453,0.0010173,0.00031927
0.10016,0.0094081,0.0099344,0.0027568,0.010855,0.0032471,0.0010046,0.00028582
0.1004,0.0095433,0.0099536,0.0029298,0.010977,0.0030972,0.00099636,0.00027609
0.099594,0.0093838,0.0099945,0.0027627,0.010787,0.0030884,0.00099636,0.00027405
